클래스명,이미지경로,RGB,색상범주,비율(%),총픽셀수
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0031.jpg,"(np.int64(35), np.int64(34), np.int64(41))",Black,37.0,10690
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0032.jpg,"(np.int64(205), np.int64(204), np.int64(218))",White,48.6,3311
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0033.jpg,"(np.int64(53), np.int64(51), np.int64(55))",Black,58.3,14783
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0034.jpg,"(np.int64(29), np.int64(31), np.int64(46))",Black,43.1,13497
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0035.jpg,"(np.int64(28), np.int64(25), np.int64(40))",Black,51.6,13967
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0036.jpg,"(np.int64(25), np.int64(19), np.int64(34))",Black,49.2,12157
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0037.jpg,"(np.int64(49), np.int64(46), np.int64(50))",Black,61.7,10113
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0038.jpg,"(np.int64(56), np.int64(24), np.int64(24))",Black,52.1,2350
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0039.jpg,"(np.int64(29), np.int64(25), np.int64(44))",Black,49.6,11793
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0040.jpg,"(np.int64(36), np.int64(33), np.int64(35))",Black,59.9,2349
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0041.jpg,"(np.int64(45), np.int64(26), np.int64(26))",Black,53.8,1993
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0042.jpg,"(np.int64(161), np.int64(162), np.int64(174))",Silver,34.6,8477
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0043.jpg,"(np.int64(153), np.int64(151), np.int64(141))",Gray,33.8,4742
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0044.jpg,"(np.int64(188), np.int64(186), np.int64(201))",Silver,60.6,2970
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0045.jpg,"(np.int64(186), np.int64(187), np.int64(198))",Silver,53.2,3669
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0046.jpg,"(np.int64(37), np.int64(36), np.int64(40))",Black,49.0,8795
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0047.jpg,"(np.int64(182), np.int64(186), np.int64(195))",Silver,39.5,6826
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0048.jpg,"(np.int64(190), np.int64(188), np.int64(174))",Silver,30.7,7449
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0049.jpg,"(np.int64(74), np.int64(75), np.int64(65))",Gray,39.6,3660
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0050.jpg,"(np.int64(181), np.int64(187), np.int64(199))",Silver,37.9,12539
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0051.jpg,"(np.int64(149), np.int64(154), np.int64(159))",Silver,51.1,1320
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0052.jpg,"(np.int64(137), np.int64(134), np.int64(143))",Gray,35.3,2442
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0053.jpg,"(np.int64(126), np.int64(125), np.int64(131))",Gray,48.9,3730
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0054.jpg,"(np.int64(127), np.int64(127), np.int64(134))",Gray,56.4,3897
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0055.jpg,"(np.int64(29), np.int64(29), np.int64(49))",Black,36.3,13498
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0056.jpg,"(np.int64(121), np.int64(117), np.int64(138))",Gray,28.7,13013
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0057.jpg,"(np.int64(33), np.int64(33), np.int64(56))",Black,55.8,11626
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0058.jpg,"(np.int64(63), np.int64(21), np.int64(22))",Black,51.7,2856
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0059.jpg,"(np.int64(35), np.int64(34), np.int64(37))",Black,51.1,1850
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0060.jpg,"(np.int64(50), np.int64(29), np.int64(35))",Black,47.2,2810
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0061.jpg,"(np.int64(35), np.int64(34), np.int64(43))",Black,53.9,2152
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0062.jpg,"(np.int64(38), np.int64(35), np.int64(40))",Black,38.2,2170
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0063.jpg,"(np.int64(86), np.int64(86), np.int64(93))",Gray,36.7,9805
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0064.jpg,"(np.int64(160), np.int64(164), np.int64(170))",Silver,39.1,5379
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0065.jpg,"(np.int64(33), np.int64(33), np.int64(36))",Black,61.4,5531
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0066.jpg,"(np.int64(45), np.int64(26), np.int64(28))",Black,57.2,2774
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0067.jpg,"(np.int64(33), np.int64(35), np.int64(34))",Black,43.8,2094
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0068.jpg,"(np.int64(31), np.int64(28), np.int64(36))",Black,62.6,7120
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0069.jpg,"(np.int64(30), np.int64(29), np.int64(35))",Black,52.9,8810
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0070.jpg,"(np.int64(169), np.int64(170), np.int64(191))",Silver,42.4,7030
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0071.jpg,"(np.int64(159), np.int64(160), np.int64(181))",Silver,34.7,13801
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0072.jpg,"(np.int64(31), np.int64(30), np.int64(37))",Black,42.1,11575
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0073.jpg,"(np.int64(33), np.int64(29), np.int64(35))",Black,47.0,11076
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0074.jpg,"(np.int64(128), np.int64(133), np.int64(137))",Gray,50.3,4782
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0075.jpg,"(np.int64(35), np.int64(32), np.int64(35))",Black,56.9,2341
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0076.jpg,"(np.int64(46), np.int64(26), np.int64(26))",Black,54.3,1901
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0077.jpg,"(np.int64(41), np.int64(27), np.int64(27))",Black,48.9,5184
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0078.jpg,"(np.int64(35), np.int64(35), np.int64(36))",Black,40.1,2071
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0079.jpg,"(np.int64(180), np.int64(198), np.int64(218))",White,41.1,15000
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0080.jpg,"(np.int64(34), np.int64(33), np.int64(34))",Black,47.0,1664
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0081.jpg,"(np.int64(122), np.int64(124), np.int64(130))",Gray,33.9,2851
1시리즈_F20_2016_2019,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F20_2016_2019\1시리즈_F20_2016_2019_0082.jpg,"(np.int64(182), np.int64(183), np.int64(197))",Silver,45.5,9886
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0000.jpg,"(np.int64(43), np.int64(46), np.int64(52))",Black,55.3,12891
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0001.jpg,"(np.int64(37), np.int64(32), np.int64(43))",Black,65.6,12243
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0002.jpg,"(np.int64(27), np.int64(27), np.int64(48))",Black,51.8,12932
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0003.jpg,"(np.int64(39), np.int64(33), np.int64(45))",Black,34.5,14100
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0004.jpg,"(np.int64(36), np.int64(40), np.int64(43))",Black,48.7,12896
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0005.jpg,"(np.int64(207), np.int64(222), np.int64(222))",White,32.1,8763
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0006.jpg,"(np.int64(33), np.int64(33), np.int64(38))",Black,44.2,5150
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0007.jpg,"(np.int64(165), np.int64(165), np.int64(168))",Silver,29.2,4623
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0008.jpg,"(np.int64(39), np.int64(38), np.int64(43))",Black,30.1,14458
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0009.jpg,"(np.int64(30), np.int64(25), np.int64(41))",Black,42.8,14274
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0010.jpg,"(np.int64(23), np.int64(21), np.int64(40))",Black,63.4,12138
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0011.jpg,"(np.int64(37), np.int64(39), np.int64(40))",Black,63.5,4626
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0012.jpg,"(np.int64(37), np.int64(34), np.int64(38))",Black,43.3,8844
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0013.jpg,"(np.int64(17), np.int64(28), np.int64(44))",Black,53.0,18547
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0014.jpg,"(np.int64(31), np.int64(29), np.int64(30))",Black,48.0,3179
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0015.jpg,"(np.int64(33), np.int64(33), np.int64(32))",Black,58.8,4551
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0016.jpg,"(np.int64(27), np.int64(31), np.int64(34))",Black,61.3,5576
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0017.jpg,"(np.int64(64), np.int64(72), np.int64(84))",Purple,56.3,16078
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0018.jpg,"(np.int64(38), np.int64(41), np.int64(38))",Black,41.1,12743
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0019.jpg,"(np.int64(177), np.int64(182), np.int64(192))",Silver,38.1,11503
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0020.jpg,"(np.int64(65), np.int64(65), np.int64(71))",Gray,34.4,10590
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0021.jpg,"(np.int64(35), np.int64(25), np.int64(30))",Black,56.9,3056
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0022.jpg,"(np.int64(33), np.int64(34), np.int64(32))",Black,55.2,1493
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0023.jpg,"(np.int64(34), np.int64(26), np.int64(31))",Black,63.2,3297
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0024.jpg,"(np.int64(33), np.int64(29), np.int64(39))",Black,41.5,14473
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0025.jpg,"(np.int64(44), np.int64(35), np.int64(41))",Black,48.7,6547
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0026.jpg,"(np.int64(29), np.int64(29), np.int64(36))",Black,61.9,3706
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0027.jpg,"(np.int64(41), np.int64(28), np.int64(28))",Black,48.8,2320
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0028.jpg,"(np.int64(47), np.int64(28), np.int64(25))",Black,46.8,2289
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0029.jpg,"(np.int64(37), np.int64(38), np.int64(40))",Black,31.7,3672
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0030.jpg,"(np.int64(84), np.int64(87), np.int64(90))",Gray,33.9,3949
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0031.jpg,"(np.int64(45), np.int64(25), np.int64(28))",Black,43.4,2877
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0032.jpg,"(np.int64(32), np.int64(30), np.int64(32))",Black,55.5,1821
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0033.jpg,"(np.int64(40), np.int64(29), np.int64(30))",Black,54.3,2083
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0034.jpg,"(np.int64(42), np.int64(27), np.int64(28))",Black,61.3,4454
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0035.jpg,"(np.int64(35), np.int64(34), np.int64(39))",Black,44.7,6463
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0036.jpg,"(np.int64(202), np.int64(206), np.int64(218))",White,42.6,8598
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0037.jpg,"(np.int64(29), np.int64(30), np.int64(36))",Black,41.7,6263
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0038.jpg,"(np.int64(42), np.int64(33), np.int64(40))",Black,45.4,10114
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0039.jpg,"(np.int64(34), np.int64(33), np.int64(39))",Black,42.2,8569
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0040.jpg,"(np.int64(29), np.int64(28), np.int64(33))",Black,49.1,6269
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0041.jpg,"(np.int64(35), np.int64(31), np.int64(36))",Black,63.4,6566
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0042.jpg,"(np.int64(36), np.int64(31), np.int64(36))",Black,51.9,6290
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0043.jpg,"(np.int64(35), np.int64(27), np.int64(32))",Black,52.4,4460
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0044.jpg,"(np.int64(31), np.int64(30), np.int64(35))",Black,51.4,2382
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0045.jpg,"(np.int64(217), np.int64(176), np.int64(7))",Yellow,60.7,11981
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0046.jpg,"(np.int64(32), np.int64(77), np.int64(174))",Purple,29.7,12281
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0047.jpg,"(np.int64(30), np.int64(32), np.int64(36))",Black,58.6,11505
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0048.jpg,"(np.int64(33), np.int64(24), np.int64(32))",Black,65.6,3762
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0049.jpg,"(np.int64(150), np.int64(54), np.int64(17))",Orange,36.2,11341
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0050.jpg,"(np.int64(51), np.int64(14), np.int64(15))",Black,52.6,10072
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0051.jpg,"(np.int64(37), np.int64(30), np.int64(34))",Black,49.1,5820
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0052.jpg,"(np.int64(42), np.int64(44), np.int64(50))",Black,32.6,10715
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0053.jpg,"(np.int64(28), np.int64(30), np.int64(38))",Black,57.2,11478
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0054.jpg,"(np.int64(33), np.int64(35), np.int64(43))",Black,50.3,10306
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0055.jpg,"(np.int64(42), np.int64(36), np.int64(41))",Black,45.1,9754
1시리즈_F40_2020_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\1시리즈_F40_2020_2024\1시리즈_F40_2020_2024_0056.jpg,"(np.int64(37), np.int64(42), np.int64(51))",Black,41.3,15558
